Fecha,Evento,Precio,Trend_Previo,Distancia_Pivot_P_%,1m_RSI,1m_MACD,1m_Stoch,1m_ADX,1m_BB_Ancho,1m_BB_Dist,5m_RSI,5m_MACD,5m_Stoch,5m_ADX,5m_BB_Ancho,5m_BB_Dist,15m_RSI,15m_MACD,15m_Stoch,15m_ADX,15m_BB_Ancho,15m_BB_Dist,1h_RSI,1h_MACD,1h_Stoch,1h_ADX,1h_BB_Ancho,1h_BB_Dist,4h_RSI,4h_MACD,4h_Stoch,4h_ADX,4h_BB_Ancho,4h_BB_Dist
2024-03-19,MIN,107.18,Bajista,-13.576,52.01,0.3349,33.33,32.42,1.56,-0.069,46.2,-0.1895,12.02,20.56,3.04,-0.77,50.92,-0.9897,50.42,25.88,7.83,0.284,59.99,1.9322,89.4,16.44,13.0,2.966,53.07,0.5981,72.76,27.46,6.41,0.765
2024-03-20,MAX,120.99,Bajista,6.321,44.42,-0.0955,61.3,13.95,0.54,-0.117,51.35,-0.07,27.14,19.02,1.16,-0.044,31.34,-0.2446,3.53,25.54,3.47,-2.285,52.52,1.1497,29.67,12.68,5.12,-0.004,65.66,1.5691,85.68,20.35,9.3,5.212
2024-03-20,MIN,105.0,Bajista,-7.73,58.65,0.0848,88.31,14.94,0.94,0.324,71.71,1.1968,83.52,40.69,5.47,1.861,63.27,0.7779,87.14,17.8,2.9,1.469,60.67,1.5882,56.08,12.44,10.91,1.836,58.93,0.8235,78.57,25.19,6.86,2.669
2024-03-21,MAX,124.97,Alcista,8.28,43.41,-0.0109,51.89,17.75,1.46,-0.431,49.98,-0.7575,91.56,34.41,3.74,0.449,61.52,0.6673,43.07,11.04,4.37,1.264,39.49,-1.1719,32.57,20.57,10.81,-3.007,63.16,2.3362,76.44,18.32,10.36,3.803
2024-03-21,MIN,116.27,Alcista,0.742,61.12,0.1969,94.8,20.65,1.2,0.381,59.51,0.2983,96.69,16.91,1.68,0.441,54.15,0.3119,42.96,9.86,1.66,0.201,51.48,1.0874,29.65,15.68,5.44,-0.25,58.98,1.9061,83.5,19.39,9.99,3.049
2024-03-22,MAX,125.24,Alcista,3.024,48.79,-0.1293,40.95,17.67,0.74,-0.03,43.42,-0.3383,43.73,21.97,1.93,-0.377,26.1,-1.406,34.53,45.76,6.2,-3.043,58.06,0.6836,96.41,12.67,7.47,2.099,63.85,2.2958,54.17,15.89,10.77,3.913
2024-03-22,MIN,114.59,Alcista,-5.736,69.6,0.4063,92.31,27.93,1.78,0.917,49.23,-0.1246,58.15,20.11,2.19,-0.2,41.09,-0.4624,13.23,21.39,1.88,-0.659,59.84,1.0413,49.45,16.63,4.91,1.218,55.11,2.0995,36.58,14.67,10.22,1.095
2024-03-23,MAX,124.78,Bajista,4.308,43.82,-0.078,80.58,25.66,0.58,-0.067,48.09,0.0161,6.87,9.16,1.21,-0.163,51.84,0.0598,64.82,14.54,1.21,0.062,51.24,0.0129,36.06,12.03,3.16,0.055,51.15,0.498,15.41,17.53,7.1,-0.945
2024-03-23,MIN,118.11,Bajista,-1.268,68.61,0.1169,100.0,15.81,0.71,0.439,64.28,0.5779,24.69,41.86,1.58,0.503,67.86,0.7649,95.62,30.56,2.37,0.989,46.83,0.292,19.25,14.59,3.06,-1.09,44.88,1.1531,2.36,15.29,8.32,-2.473
2024-03-24,MAX,125.76,Alcista,3.543,39.23,-0.1416,59.76,22.79,0.68,-0.15,62.84,0.2628,91.03,19.24,1.72,0.732,50.17,0.4312,18.9,22.47,1.56,-0.229,63.26,1.1079,58.89,19.3,4.73,1.522,52.44,0.4814,59.89,18.75,6.28,0.052
2024-03-24,MIN,120.07,Alcista,-1.142,56.32,0.0837,27.07,13.27,0.3,0.039,56.06,0.2075,23.1,25.79,0.76,0.106,54.45,0.5197,4.57,21.76,2.5,0.008,55.47,1.3416,63.27,25.3,5.03,0.413,55.48,0.4813,55.6,19.43,6.54,0.815
2024-03-25,MAX,130.42,Alcista,5.523,46.69,-0.1188,92.54,30.57,0.31,0.072,62.94,0.1794,96.6,18.09,1.27,0.512,49.01,-0.3147,66.78,32.19,3.28,-0.26,56.78,0.2608,51.35,19.67,3.38,0.557,51.26,0.3097,55.21,15.49,4.43,0.308
2024-03-25,MIN,123.89,Alcista,0.24,58.92,0.1066,68.45,9.53,0.56,0.201,47.86,0.1624,42.91,23.94,0.62,-0.224,55.81,0.2558,36.79,19.45,1.4,0.05,64.34,1.1581,67.49,19.13,4.68,1.572,50.96,0.433,75.67,18.21,6.03,-0.258
2024-03-26,MAX,132.12,Alcista,3.911,53.58,0.0071,69.48,12.66,0.35,0.04,52.86,0.3039,58.64,25.08,1.85,0.144,53.02,-0.103,44.97,10.24,1.78,0.065,35.42,-1.334,9.98,22.69,6.15,-2.007,50.52,-0.0396,68.35,13.43,3.57,-0.1
2024-03-26,MIN,125.53,Alcista,-1.271,58.57,0.3051,62.65,24.13,1.68,0.327,42.59,-0.3839,23.16,23.64,2.75,-0.824,57.88,0.3063,92.49,17.1,2.69,0.825,34.38,-0.8805,33.79,17.26,6.23,-3.642,51.6,-0.1364,31.79,14.96,4.13,0.272
2024-03-27,MAX,132.35,Alcista,2.172,38.37,-0.0497,2.26,16.99,0.57,-0.263,44.99,-0.075,48.59,13.75,0.79,-0.091,42.89,-0.5156,32.99,18.44,2.52,-0.636,44.66,-1.1283,68.88,21.81,5.75,-0.51,52.54,0.026,76.74,12.62,3.57,0.35
2024-03-27,MIN,123.91,Alcista,-4.344,67.25,0.1606,94.4,31.57,0.91,0.335,51.46,0.0455,23.29,17.11,1.15,0.045,42.27,-0.5477,24.99,26.87,2.54,-0.868,59.87,0.3208,97.11,11.66,2.62,1.144,47.9,0.075,52.54,13.77,3.93,-0.538
2024-03-28,MAX,128.55,Bajista,1.128,41.4,-0.0433,2.17,17.98,0.43,-0.168,61.09,0.1133,94.57,13.32,0.95,0.45,46.66,0.1774,21.4,16.71,3.01,-0.306,50.24,0.1234,58.04,17.05,2.94,-0.054,29.65,-2.2589,0.0,13.77,13.78,-8.462
2024-03-28,MIN,122.61,Bajista,-3.545,69.17,0.1585,81.33,24.7,0.4,0.237,53.34,0.215,11.66,23.3,1.14,-0.008,52.26,0.3705,0.0,25.07,1.26,-0.115,40.23,0.2215,21.62,11.65,3.31,-1.684,45.6,-0.1584,24.27,13.11,3.81,-1.029
2024-03-29,MAX,130.63,Alcista,3.36,25.06,-0.5116,7.25,36.95,1.84,-0.975,35.95,-0.3837,2.46,23.27,1.7,-0.832,46.34,-0.3282,21.77,24.7,1.32,-0.051,41.16,-0.4204,4.43,23.03,3.26,-1.03,40.01,-2.7796,25.36,16.35,17.39,-3.976
2024-03-29,MIN,124.56,Alcista,-1.443,54.03,0.0112,62.26,21.38,0.73,0.059,52.45,-0.1249,27.62,20.4,1.19,0.041,57.42,0.6787,75.15,17.47,3.47,0.704,49.37,-0.2433,21.41,19.9,2.84,-0.085,33.89,-2.8156,9.13,14.82,16.3,-6.366
2024-03-30,MAX,129.24,Bajista,1.28,25.24,-0.1521,0.0,28.67,0.76,-0.482,35.9,-0.4331,60.64,33.99,2.02,-0.677,51.48,-0.1115,92.12,19.32,1.32,0.405,57.12,0.0615,83.79,24.43,3.35,1.04,34.51,-2.938,19.28,18.51,18.7,-4.873
2024-03-30,MIN,123.3,Bajista,-3.375,54.58,0.073,15.34,19.29,0.35,0.034,62.17,0.1743,70.63,19.13,1.12,0.374,66.2,0.5368,73.16,24.97,2.68,1.07,61.61,0.5717,79.41,16.23,2.37,0.893,45.67,-2.4451,99.42,20.05,15.59,-0.481
2024-03-31,MAX,128.58,Bajista,2.432,65.73,0.1592,85.42,31.44,0.45,0.194,59.55,0.0693,94.02,23.46,0.99,0.406,34.33,-0.8678,35.29,30.46,5.92,-2.135,37.24,-0.4755,21.62,17.78,8.77,-4.063,42.55,-2.2681,38.83,22.04,5.94,-0.904
2024-03-31,MIN,123.55,Bajista,-1.575,40.73,0.0004,0.0,15.07,0.39,-0.167,64.71,0.2388,78.23,20.96,1.11,0.393,64.44,0.5695,56.51,24.02,2.92,0.788,62.53,0.5912,78.97,16.11,2.51,0.93,45.18,-2.2011,98.98,19.13,14.35,-0.288
2024-04-01,MAX,131.85,Alcista,3.923,50.31,-0.0465,47.39,17.23,1.45,-0.053,32.6,-0.8852,17.47,30.41,4.26,-1.974,57.38,-0.1526,97.12,27.83,4.49,1.864,36.12,-2.8298,57.22,27.18,17.82,-3.294,46.85,-1.6801,90.88,24.45,6.05,0.345
2024-04-01,MIN,121.12,Alcista,-4.535,56.0,0.0159,90.12,10.71,0.42,0.183,70.33,0.6267,64.36,40.77,3.69,1.126,61.11,0.9957,23.5,30.03,5.04,1.157,43.05,-2.0491,99.21,26.18,6.44,0.276,46.31,-1.5177,98.88,24.45,5.93,0.221
2024-04-02,MAX,129.99,Alcista,1.961,45.61,-0.2347,80.6,13.02,1.3,-0.133,28.96,-0.4874,0.0,24.11,2.89,-1.689,35.89,-1.6542,89.0,44.0,5.79,-0.86,47.5,-1.1495,99.37,26.74,2.98,1.223,52.34,-1.0784,98.61,23.42,5.75,1.994
2024-04-02,MIN,112.87,Alcista,-11.468,64.52,0.2071,83.69,18.47,1.11,0.542,36.21,-0.0932,4.95,18.98,2.35,-1.477,48.57,0.062,75.56,17.23,2.01,0.142,43.11,-0.5372,37.54,23.13,3.68,-1.037,60.82,0.0399,100.0,21.48,8.52,4.235
2024-04-03,MAX,119.1,Bajista,-0.307,58.52,0.0216,98.17,11.75,0.33,0.221,33.41,-0.5627,55.03,43.14,3.11,-0.866,48.31,-0.1332,60.16,19.44,2.71,0.159,60.37,0.0636,98.93,18.67,3.6,2.141,65.75,1.1964,97.15,21.87,12.05,4.815
2024-04-03,MIN,111.48,Bajista,-6.685,51.26,0.0699,13.94,15.63,0.9,-0.032,58.9,0.4439,29.14,20.96,2.39,0.373,64.62,0.535,98.6,11.26,1.99,1.006,42.05,-0.7685,30.81,25.38,4.27,-1.397,59.92,0.6976,97.15,20.97,10.18,3.364
2024-04-04,MAX,119.74,Bajista,4.07,38.03,-0.024,2.49,26.46,0.87,-0.404,17.27,-0.8146,4.89,45.83,4.26,-2.211,47.48,-0.2554,76.69,25.29,1.1,0.124,48.03,-0.3088,90.44,27.93,4.08,0.307,77.07,3.2301,78.87,32.42,16.36,7.032
2024-04-04,MIN,112.14,Bajista,-2.535,64.44,0.2205,68.02,30.09,0.8,0.273,58.98,0.2499,69.7,18.59,1.26,0.246,51.4,0.1987,7.07,20.83,1.15,-0.154,41.15,-0.6267,22.63,27.2,6.05,-1.828,77.53,2.816,100.0,29.32,16.35,7.137
2024-04-05,MAX,116.77,Alcista,0.571,31.75,-0.1867,12.25,30.64,1.15,-0.492,45.68,-0.4627,100.0,37.11,2.65,-0.055,43.99,-0.3928,79.76,34.75,2.0,-0.194,56.48,0.0478,96.32,24.61,4.38,1.395,70.03,3.272,70.28,35.52,15.32,4.577
2024-04-05,MIN,109.45,Alcista,-5.733,38.85,0.0635,0.0,27.21,1.22,-0.52,64.36,0.411,92.99,17.49,1.99,0.762,62.06,0.3904,79.84,14.29,1.68,0.621,71.4,0.5061,63.08,16.57,3.6,2.873,56.92,2.3473,7.78,32.68,11.6,1.113
2024-04-06,MAX,121.57,Bajista,7.274,42.73,-0.5732,41.17,36.53,3.01,-0.667,43.64,-0.331,38.75,18.26,2.01,-0.372,61.89,0.4088,39.53,28.8,2.33,0.883,58.46,0.9153,20.99,36.85,2.11,0.321,39.49,0.7376,7.53,23.72,8.5,-6.05
2024-04-06,MIN,113.13,Bajista,-0.174,74.04,0.2109,94.02,36.59,0.83,0.289,47.01,0.0076,19.91,9.06,0.57,-0.129,59.52,0.2962,39.25,16.12,1.41,0.209,75.08,1.4223,100.0,35.5,6.85,2.713,51.46,1.7329,13.91,27.93,9.67,-0.876
2024-04-07,MAX,123.13,Alcista,4.539,67.82,0.1908,92.84,21.99,0.97,0.314,47.3,0.1005,6.35,14.61,1.05,-0.195,44.68,-0.1404,16.17,14.98,1.44,-0.422,58.87,1.4076,4.28,42.64,3.3,-0.009,30.58,-2.2365,6.48,25.18,18.44,-9.726
2024-04-07,MIN,118.35,Alcista,0.481,52.05,0.0814,16.94,26.13,0.27,-0.074,66.73,0.41,55.27,30.49,1.54,0.467,53.41,0.3717,17.99,30.58,0.95,-0.096,58.93,0.9507,26.9,33.72,3.21,0.647,38.11,-0.5092,1.88,24.26,12.63,-6.68
2024-04-08,MAX,129.97,Alcista,7.003,23.81,-0.0886,0.0,21.78,0.42,-0.229,49.03,0.0069,32.92,17.97,0.7,-0.041,49.64,-0.1378,30.35,19.8,1.65,-0.094,38.88,-0.2421,3.23,21.1,5.36,-2.675,21.41,-7.2809,7.4,42.09,42.35,-16.796
2024-04-08,MIN,121.36,Alcista,-0.085,64.25,0.2044,70.87,26.51,0.42,0.176,42.82,-0.0276,43.26,13.27,0.71,-0.201,79.07,1.1398,99.56,35.47,6.38,2.203,57.96,1.1273,20.88,35.17,2.75,0.115,20.28,-3.7515,1.52,28.45,25.35,-19.359
2024-04-09,MAX,134.08,Alcista,5.697,24.26,-0.6491,0.79,30.91,3.1,-1.15,51.28,-0.3271,95.21,26.05,2.6,0.602,49.39,0.0479,83.57,12.72,2.16,0.104,52.13,-0.2547,71.89,19.19,4.95,1.093,24.49,-10.0977,11.46,52.17,57.37,-18.123
2024-04-09,MIN,125.29,Alcista,-1.232,66.22,0.1454,98.03,26.74,0.88,0.373,42.61,-0.6371,42.2,29.97,3.88,-0.789,57.32,-0.0984,92.06,18.15,3.88,1.53,51.92,0.4383,87.55,16.84,5.81,0.756,23.57,-10.2798,34.2,54.83,57.9,-17.411
2024-04-10,MAX,129.6,Bajista,0.736,34.83,-0.2855,17.63,17.81,1.42,-0.512,40.44,-0.7786,55.83,32.83,2.43,-0.637,37.86,-0.3096,0.0,22.21,5.37,-2.01,29.02,-2.414,1.76,22.59,13.53,-5.681,30.99,-9.1562,83.99,56.38,55.87,-10.369
2024-04-10,MIN,122.14,Bajista,-5.063,64.23,0.1671,97.14,17.48,1.09,0.503,57.1,0.3427,45.4,22.8,1.83,0.272,51.76,0.1831,44.79,12.73,2.27,0.059,44.03,-0.2936,18.38,14.5,5.95,-1.187,24.29,-10.1274,42.61,56.11,58.23,-15.593
2024-04-11,MAX,132.94,Alcista,4.873,43.12,-0.1516,72.96,17.89,1.5,-0.224,41.64,-0.0977,3.29,22.35,1.76,-0.84,39.83,-0.7089,87.74,19.82,4.08,-0.48,44.12,-1.2264,93.85,21.44,3.69,0.565,32.3,-7.289,84.76,54.48,34.69,-6.26
2024-04-11,MIN,115.52,Alcista,-8.87,69.23,0.1959,98.9,34.48,1.01,0.447,52.31,0.0202,45.41,15.64,1.01,0.047,49.21,0.0227,24.55,17.35,1.28,0.019,21.61,-5.1435,21.1,45.67,26.86,-11.985,36.52,-6.0637,86.55,54.84,21.56,-1.636
2024-04-12,MAX,120.15,Bajista,-1.557,47.25,-0.0613,89.52,21.64,0.53,-0.012,43.02,-0.254,94.4,36.85,1.23,-0.116,30.57,-0.5004,0.0,25.55,2.38,-1.061,27.89,-4.5337,87.53,58.04,22.76,-4.138,41.85,-5.1746,88.38,54.0,10.56,1.774
2024-04-12,MIN,86.53,Bajista,-29.103,49.2,-0.5521,64.92,37.89,2.01,0.639,49.05,-0.3266,81.62,46.51,3.46,0.716,31.53,-1.3141,25.49,60.44,3.06,-2.201,29.87,-6.4817,43.1,64.82,33.33,-12.668,37.69,-4.3015,80.03,51.11,9.43,-2.111
2024-04-13,MAX,99.97,Bajista,-2.147,46.85,-0.0594,35.34,12.09,0.59,-0.047,33.78,-0.7767,70.11,34.44,4.45,-1.362,49.39,-0.0058,84.75,28.05,4.19,0.681,40.36,-5.2268,99.78,60.67,35.8,-3.847,41.47,-3.992,65.31,50.11,9.86,-0.827
2024-04-13,MIN,67.07,Bajista,-34.35,50.35,-0.5612,98.38,48.71,4.99,1.586,53.23,-0.7629,97.79,46.28,8.47,3.611,42.24,-0.6077,49.94,36.8,5.56,-1.758,50.47,-0.6464,88.51,38.94,7.65,1.648,46.29,-2.7094,91.05,47.15,7.99,1.3
2024-04-14,MAX,89.17,Bajista,7.223,37.99,-0.135,14.06,21.73,1.23,-0.439,47.24,-0.1873,94.57,15.69,2.1,-0.003,76.0,0.6713,100.0,16.45,5.3,4.327,42.76,-0.8652,56.93,29.54,12.03,-2.95,49.45,-1.3689,99.9,43.69,7.35,2.348
2024-04-14,MIN,79.67,Bajista,-4.201,62.81,0.2503,42.9,30.75,1.68,0.563,45.56,-0.1231,51.72,14.12,2.83,-0.834,62.87,1.0656,56.52,22.37,8.49,1.997,55.44,-0.0728,75.23,31.9,8.38,3.285,45.46,-2.4531,98.01,46.36,6.8,0.962
2024-04-15,MAX,91.55,Alcista,6.993,55.21,0.0437,72.5,18.52,0.67,0.145,43.78,-0.1482,31.56,24.33,2.25,-0.55,34.11,-0.1523,9.71,17.76,3.67,-2.59,51.47,-0.3086,70.72,28.79,5.49,1.529,46.57,-1.0793,89.87,42.84,6.87,0.632
2024-04-15,MIN,80.84,Alcista,-5.524,72.7,0.4927,44.88,42.09,2.95,0.987,44.6,-0.1409,19.83,17.78,2.85,-0.78,46.03,-0.1672,58.25,19.54,3.21,-0.5,56.38,0.2846,96.75,24.1,6.86,2.311,49.03,-0.7251,90.52,41.42,7.01,1.545
2024-04-16,MAX,89.35,Bajista,4.214,52.02,0.0665,38.29,40.17,0.52,0.029,45.29,-0.1849,23.05,24.94,1.95,-0.259,45.57,0.0512,23.54,19.26,2.05,-0.401,53.07,-0.1096,95.3,12.78,4.85,1.064,57.87,1.1305,83.34,26.79,13.02,3.647
2024-04-16,MIN,80.78,Bajista,-5.781,56.57,0.137,75.61,22.09,1.38,0.349,73.69,0.5581,93.24,30.08,3.45,1.448,56.01,0.0742,57.55,18.91,4.47,0.59,49.15,0.2443,13.29,14.01,6.31,0.022,61.82,0.3424,100.0,35.05,10.51,6.27
2024-04-17,MAX,87.49,Alcista,2.216,33.57,-0.2455,20.3,33.39,1.75,-0.523,54.75,-0.064,95.94,17.59,2.3,0.458,47.4,-0.0487,35.88,14.1,1.85,-0.306,50.12,-0.0899,92.26,12.36,4.69,0.483,55.48,1.0945,67.2,25.94,12.97,2.632
2024-04-17,MIN,80.99,Alcista,-5.378,44.42,-0.0088,32.49,14.93,1.64,-0.467,76.8,0.8639,96.84,30.16,6.93,2.706,49.51,0.0553,37.44,12.13,2.96,-0.437,55.17,0.2717,72.79,11.1,4.05,1.106,67.42,1.6583,97.48,21.66,13.49,5.964
2024-04-18,MAX,86.67,Bajista,3.142,46.1,-0.0988,91.65,21.37,0.77,0.001,36.22,-0.2262,5.98,19.42,2.36,-0.87,50.44,0.115,23.2,6.83,2.42,0.167,55.76,0.5476,45.57,10.33,9.39,1.43,60.95,2.0245,71.1,20.17,13.59,2.7
2024-04-18,MIN,81.89,Bajista,-2.547,68.54,0.4009,79.94,41.49,2.1,0.725,57.64,0.1467,63.91,17.34,1.54,0.348,40.87,-0.3094,40.6,15.42,4.02,-1.494,50.13,-0.342,41.87,16.2,6.49,-0.322,69.04,1.9652,99.01,21.11,14.52,5.864
2024-04-19,MAX,88.87,Alcista,4.985,37.73,-0.0793,2.68,32.54,1.63,-0.682,61.01,0.4763,61.17,34.02,1.85,0.492,52.71,0.2,41.81,25.09,1.88,-0.163,49.94,0.101,35.2,9.82,2.16,-0.26,58.17,1.7077,36.0,17.84,8.04,1.026
2024-04-19,MIN,78.57,Alcista,-7.183,57.71,0.2126,86.69,27.03,2.62,0.703,58.45,0.5621,32.13,36.34,2.72,0.544,59.73,0.9633,68.37,32.6,7.84,1.205,51.86,0.2294,71.89,9.57,2.1,-0.042,59.7,1.821,37.21,18.39,9.09,1.687
2024-04-20,MAX,92.32,Alcista,9.401,37.57,-0.1891,72.47,39.39,1.39,-0.249,30.65,-0.1832,0.0,25.66,1.53,-0.886,53.38,0.2924,37.17,26.1,2.56,0.142,53.37,0.14,54.28,17.94,2.9,-0.012,45.81,-0.3052,10.41,19.34,10.73,-2.837
2024-04-20,MIN,84.68,Alcista,0.348,65.93,0.2091,78.46,25.18,1.27,0.505,46.45,0.0252,9.8,18.53,1.53,-0.468,41.63,-0.0237,18.47,9.47,1.29,-0.649,63.98,1.4712,27.21,28.02,9.82,2.068,45.63,1.0402,16.54,17.08,8.1,-2.472
2024-04-21,MAX,93.2,Alcista,4.037,53.73,-0.0932,96.9,27.41,0.88,0.162,46.43,0.0725,48.11,16.39,0.98,-0.097,44.53,0.0045,6.56,12.51,1.02,-0.46,68.29,0.8596,94.2,28.76,6.19,2.76,46.59,-0.3304,21.13,19.22,10.9,-2.43
2024-04-21,MIN,89.01,Alcista,-0.64,56.93,0.0896,53.99,14.29,0.48,0.139,57.14,0.0516,47.4,16.38,0.75,0.222,50.75,0.0187,20.44,16.79,1.47,0.071,69.38,1.1595,49.95,36.04,6.52,1.959,39.73,-0.6683,9.51,20.49,11.23,-3.372
2024-04-22,MAX,97.39,Bajista,6.928,41.04,-0.2073,70.63,50.52,1.16,-0.121,52.77,0.1083,29.75,12.91,1.21,0.119,46.04,-0.2545,57.97,24.62,2.91,-0.356,52.56,0.0438,50.71,16.98,2.42,0.397,39.91,-0.9146,7.21,24.02,7.97,-1.701
2024-04-22,MIN,90.38,Bajista,-0.769,48.8,-0.0612,66.68,11.18,0.7,-0.015,66.55,0.6154,21.11,32.83,3.69,0.893,64.48,0.583,16.9,38.29,1.87,0.439,48.36,0.5941,6.44,29.26,3.0,-1.017,45.76,-0.6621,35.18,19.76,11.23,-1.65
2024-04-23,MAX,97.4,Alcista,2.858,40.63,-0.05,36.9,14.57,0.46,-0.186,41.63,-0.0707,42.26,12.53,0.89,-0.382,28.31,-0.4902,2.73,32.1,2.48,-1.2,57.1,0.2297,76.51,16.16,2.95,1.087,53.95,-0.6988,39.07,22.33,5.08,1.541
2024-04-23,MIN,93.55,Alcista,-1.207,60.94,0.069,89.03,20.2,0.65,0.271,63.66,0.206,85.2,18.64,1.59,0.684,40.23,0.0616,0.0,23.33,1.81,-1.071,31.86,-0.283,0.0,17.14,4.8,-3.165,58.32,-0.2817,100.0,19.85,5.11,2.707
2024-04-24,MAX,97.1,Bajista,2.024,40.32,-0.1072,47.26,31.35,0.47,-0.104,34.61,-0.2208,31.19,30.88,1.58,-0.558,25.05,-0.4513,3.57,23.8,3.61,-2.297,37.26,-1.2955,46.92,44.97,5.24,-1.015,46.19,-0.0309,63.13,15.74,5.76,-0.304
2024-04-24,MIN,89.7,Bajista,-5.751,51.32,-0.0747,49.52,14.89,1.34,-0.034,62.11,0.1398,99.36,29.38,1.1,0.555,47.82,-0.3661,95.28,42.1,3.0,0.055,39.69,-0.219,34.48,26.11,4.24,-0.728,42.35,-0.582,12.13,19.64,6.64,-1.531
2024-04-25,MAX,91.9,Bajista,-0.645,39.16,-0.0594,5.82,18.5,0.39,-0.122,50.28,-0.1543,91.57,29.99,1.86,0.357,42.64,-0.1389,56.13,16.78,1.38,-0.351,43.31,-0.4863,27.38,30.04,4.38,-1.008,26.26,-1.5275,8.57,24.44,12.47,-7.795
2024-04-25,MIN,87.9,Bajista,-4.97,51.22,-0.002,76.77,14.9,0.62,0.081,47.08,0.1412,2.4,27.0,1.63,-0.303,57.21,0.364,51.11,12.78,3.28,0.653,47.63,-0.3199,61.91,28.66,3.36,-0.332,44.69,-0.6179,32.9,20.45,6.91,-1.02
2024-04-26,MAX,91.6,Alcista,1.305,38.63,-0.2069,62.02,25.33,1.37,-0.261,53.8,0.0163,94.04,24.89,2.18,0.602,41.86,-0.1562,36.93,17.31,1.22,-0.367,46.66,-0.4507,47.78,30.84,4.39,-0.459,24.14,-1.9167,0.0,26.59,14.99,-8.784
2024-04-26,MIN,88.06,Alcista,-2.61,79.24,0.3209,97.76,32.55,2.16,0.935,54.04,-0.0365,57.23,18.72,2.83,-0.059,59.29,0.2432,45.23,14.96,1.95,0.516,67.24,0.001,63.12,34.6,4.02,3.523,29.32,-2.306,36.62,30.12,17.93,-7.99
2024-04-27,MAX,93.05,Bajista,3.704,41.41,-0.0685,5.96,27.03,0.97,-0.332,54.07,0.1587,15.72,16.43,0.88,-0.017,60.21,0.3131,34.92,36.68,0.92,0.275,45.54,0.1603,33.31,22.34,2.14,-0.825,49.11,-1.7801,87.33,29.05,15.72,0.61
2024-04-27,MIN,86.0,Bajista,-4.153,52.13,-0.0287,72.7,16.3,0.62,0.178,56.51,0.179,66.47,22.94,2.58,0.538,49.32,-0.0822,66.86,14.65,1.18,-0.045,62.16,0.7701,79.68,34.73,6.88,1.465,34.88,-2.5846,31.87,32.27,19.17,-5.294
2024-04-28,MAX,93.23,Alcista,3.302,48.88,-0.032,51.96,12.93,0.23,0.014,34.42,-0.1202,26.62,26.98,0.92,-0.374,52.05,-0.1194,92.97,22.22,1.44,0.287,34.88,-0.8892,9.27,27.0,6.84,-2.787,48.56,-1.1275,97.93,24.62,13.77,1.016
2024-04-28,MIN,89.8,Alcista,-0.499,57.41,0.0439,94.17,14.32,0.55,0.221,59.81,0.2026,77.76,29.8,1.77,0.567,27.49,-0.4943,32.89,37.34,3.56,-2.26,49.22,-0.2055,60.22,24.62,3.15,0.548,57.6,-0.4193,88.33,19.92,9.55,5.1
2024-04-29,MAX,91.81,Bajista,0.805,51.25,0.0208,16.36,16.85,0.43,-0.068,41.12,-0.3597,49.14,39.67,2.04,-0.42,36.38,-0.5235,54.06,39.67,3.54,-0.935,46.02,-0.2406,41.03,25.63,3.15,-0.089,58.42,-0.1467,93.69,19.54,10.64,5.116
2024-04-29,MIN,86.64,Bajista,-4.871,49.58,0.0144,82.59,12.16,0.56,0.032,58.8,0.2193,41.52,31.7,0.77,0.168,44.3,-0.0382,49.79,16.92,1.42,-0.576,29.07,-1.8861,23.56,45.41,14.84,-4.646,56.7,0.4161,90.44,20.14,12.56,3.847
2024-04-30,MAX,90.35,Bajista,1.221,45.19,-0.0422,7.2,14.03,0.56,-0.174,50.93,-0.0056,81.63,17.3,1.96,0.285,43.82,-0.0486,49.82,14.7,1.37,-0.348,45.44,-0.9419,97.89,44.38,4.34,0.858,62.44,0.8598,99.13,22.27,12.83,4.624
2024-04-30,MIN,80.66,Bajista,-9.635,59.48,0.0372,100.0,16.51,1.04,0.344,54.43,0.1947,45.5,15.7,1.61,0.263,50.22,0.0596,38.63,18.04,1.94,-0.246,56.02,-0.1383,85.72,33.28,6.63,2.435,57.95,0.8572,60.14,21.61,9.63,2.153
2024-05-01,MAX,84.44,Bajista,-0.389,42.06,-0.0826,40.1,18.32,1.34,-0.493,48.13,-0.0477,68.0,22.52,0.95,0.09,46.68,0.08,6.01,20.32,2.72,-0.765,61.39,0.6805,73.16,14.09,4.37,1.631,60.55,1.1369,55.69,26.08,7.56,2.4
2024-05-01,MIN,78.45,Bajista,-7.455,50.88,-0.0059,83.3,16.65,0.8,0.144,52.93,-0.0853,64.53,19.09,1.21,0.196,37.35,-0.2311,11.78,23.41,2.83,-1.181,59.24,0.4825,92.58,17.41,4.68,1.837,56.0,0.9582,41.91,23.38,7.84,1.185
2024-05-02,MAX,85.96,Alcista,4.625,53.36,-0.0096,79.75,16.15,0.42,0.098,35.67,-0.1283,18.59,22.71,1.05,-0.404,47.58,0.0672,8.62,15.43,1.81,-0.315,64.31,0.9964,58.22,27.0,7.5,1.321,55.77,0.3891,35.0,21.38,4.7,0.681
2024-05-02,MIN,80.93,Alcista,-1.497,59.67,0.0916,74.1,16.65,0.55,0.21,62.23,0.2215,72.88,21.82,1.7,0.464,51.58,0.0255,53.74,14.44,1.58,-0.066,55.17,0.597,36.04,13.6,2.56,0.281,50.64,0.8793,19.86,25.16,4.39,-0.61
